"id","film.person","film.href","film","film.person.href","award","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age","wga","eddie","Hot","Dark","Ethnicity","Sexuality","Nationality","fall","white","black","american","british","R.rated","critic"
"The Fisher King Best Supporting Actress","Mercedes Ruehl","http://www.imdb.com/title/tt0101889/","The Fisher King","http://www.imdb.com/name/nm0001689/","Best Supporting Actress",1992,1,0,0,16,20,137,1,1,0,0,0,"September",0,0,1,NA,0,1,0,0,0,41.895491,NA,"R",0,44,0,0,0,0,"Hispanic","Straight","United States",0,0,0,1,0,1,NA
"The French Connection Best Actor","Gene Hackman","http://www.imdb.com/title/tt0067116/","The French Connection","http://www.imdb.com/name/nm0000432/","Best Actor",1972,1,2,0,18,8,104,0,0,0,0,1,"October",0,1,1,NA,1,1,1,1,1,51.7,2.2,"R",1,42,1,0,1,1,"White","Straight","United States",0,1,0,1,0,1,NA
"The French Connection Best Director","William Friedkin","http://www.imdb.com/title/tt0067116/","The French Connection","http://www.imdb.com/name/nm0001243/","Best Director",1972,1,0,0,18,8,104,0,0,0,0,1,"October",0,0,1,NA,1,1,1,1,1,51.7,2.2,"R",1,37,1,0,1,1,"White","Straight","United States",0,1,0,1,0,1,NA
"The French Connection Best Picture",NA,"http://www.imdb.com/title/tt0067116/","The French Connection",NA,"Best Picture",1972,1,NA,NA,18,8,104,0,0,0,0,1,"October",0,0,1,NA,1,1,1,1,1,51.7,2.2,"R",1,NA,1,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"The French Connection Best Supporting Actor","Roy Scheider","http://www.imdb.com/title/tt0067116/","The French Connection","http://www.imdb.com/name/nm0001702/","Best Supporting Actor",1972,0,0,0,18,8,104,0,0,0,0,1,"October",0,0,0,NA,1,1,1,1,1,51.7,2.2,"R",1,40,1,0,1,1,"White","Straight","United States",0,1,0,1,0,1,NA
"The French Lieutenant's Woman Best Actress","Meryl Streep","http://www.imdb.com/title/tt0082416/","The French Lieutenant's Woman","http://www.imdb.com/name/nm0000658/","Best Actress",1982,0,2,1,10,13,124,1,0,0,1,0,"September",0,1,1,NA,0,1,1,0,0,26.890068,NA,"R",1,33,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Fugitive Best Picture",NA,"http://www.imdb.com/title/tt0106977/","The Fugitive",NA,"Best Picture",1994,0,NA,NA,12,23,130,0,0,0,0,1,"August",0,0,0,NA,0,0,1,0,1,183.87576,44,"PG-13",1,NA,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"The Fugitive Best Supporting Actor","Tommy Lee Jones","http://www.imdb.com/title/tt0106977/","The Fugitive","http://www.imdb.com/name/nm0000169/","Best Supporting Actor",1994,1,1,0,12,23,130,0,0,0,0,1,"August",0,0,1,NA,0,0,1,0,1,183.87576,44,"PG-13",1,48,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"The Full Monty Best Director","Peter Cattaneo","http://www.imdb.com/title/tt0119164/","The Full Monty","http://www.imdb.com/name/nm0146341/","Best Director",1998,0,1,0,34,26,91,1,1,0,0,0,"August",0,0,0,0,0,1,0,1,1,45.950122,3.5e-06,"R",0,NA,0,0,0,0,"Hispanic","Straight","United States",0,0,0,1,0,1,0
"The Full Monty Best Picture",NA,"http://www.imdb.com/title/tt0119164/","The Full Monty",NA,"Best Picture",1998,0,NA,NA,34,26,91,1,1,0,0,0,"August",0,1,0,0,0,1,0,1,1,45.950122,3.5e-06,"R",0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,0
"The Girl with the Dragon Tattoo Best Actress","Rooney Mara","http://www.imdb.com/title/tt1568346/","The Girl with the Dragon Tattoo","http://www.imdb.com/name/nm1913734/","Best Actress",2012,0,0,0,14,33,158,1,0,0,0,0,"December",0,0,0,0,0,0,1,0,0,10.09517,13,"R",1,27,0,0,0,1,"White","Straight","United States",1,1,0,1,0,1,0
"The Go-Between Best Supporting Actress","Margaret Leighton","http://www.imdb.com/title/tt0067144/","The Go-Between","http://www.imdb.com/name/nm0500364/","Best Supporting Actress",1972,0,0,0,9,10,118,1,0,0,1,0,"July",0,1,0,NA,0,0,0,0,0,NA,1,"G",1,50,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"The Godfather Best Actor","Marlon Brando","http://www.imdb.com/title/tt0068646/","The Godfather","http://www.imdb.com/name/nm0000008/","Best Actor",1973,1,5,1,29,19,175,1,0,0,0,0,"March",0,0,1,NA,1,1,1,1,1,133.698921,6,"R",1,49,1,0,0,0,"White","Bisexual","United States",0,1,0,1,0,1,NA
"The Godfather Best Director","Francis Ford Coppola","http://www.imdb.com/title/tt0068646/","The Godfather","http://www.imdb.com/name/nm0000338/","Best Director",1973,0,1,1,29,19,175,1,0,0,0,0,"March",0,0,1,NA,1,1,1,1,1,133.698921,6,"R",1,34,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Godfather Best Picture",NA,"http://www.imdb.com/title/tt0068646/","The Godfather",NA,"Best Picture",1973,1,NA,NA,29,19,175,1,0,0,0,0,"March",0,0,1,NA,1,1,1,1,1,133.698921,6,"R",1,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"The Godfather Best Supporting Actor","Al Pacino","http://www.imdb.com/title/tt0068646/","The Godfather","http://www.imdb.com/name/nm0000199/","Best Supporting Actor",1973,0,0,0,29,19,175,1,0,0,0,0,"March",0,0,0,NA,1,1,1,1,1,133.698921,6,"R",1,33,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Godfather Best Supporting Actor","James Caan","http://www.imdb.com/title/tt0068646/","The Godfather","http://www.imdb.com/name/nm0001001/","Best Supporting Actor",1973,0,0,0,29,19,175,1,0,0,0,0,"March",0,0,0,NA,1,1,1,1,1,133.698921,6,"R",1,33,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Godfather Best Supporting Actor","Robert Duvall","http://www.imdb.com/title/tt0068646/","The Godfather","http://www.imdb.com/name/nm0000380/","Best Supporting Actor",1973,0,0,0,29,19,175,1,0,0,0,0,"March",0,0,0,NA,1,1,1,1,1,133.698921,6,"R",1,42,1,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Godfather: Part II Best Actor","Al Pacino","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","http://www.imdb.com/name/nm0000199/","Best Actor",1975,0,2,0,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,35,1,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Godfather: Part II Best Director","Francis Ford Coppola","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","http://www.imdb.com/name/nm0000338/","Best Director",1975,1,4,2,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,36,1,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Godfather: Part II Best Picture",NA,"http://www.imdb.com/title/tt0071562/","The Godfather: Part II",NA,"Best Picture",1975,1,NA,NA,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,NA,1,0,1,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"The Godfather: Part II Best Supporting Actor","Lee Strasberg","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","http://www.imdb.com/name/nm0833448/","Best Supporting Actor",1975,0,0,0,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,74,1,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Godfather: Part II Best Supporting Actor","Michael V. Gazzo","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","http://www.imdb.com/name/nm0311155/","Best Supporting Actor",1975,0,0,0,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,52,1,0,1,0,"Black","Straight","United States",1,0,1,1,0,1,NA
"The Godfather: Part II Best Supporting Actor","Robert De Niro","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","http://www.imdb.com/name/nm0000134/","Best Supporting Actor",1975,1,0,0,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,32,1,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Godfather: Part II Best Supporting Actress","Talia Shire","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","http://www.imdb.com/name/nm0001735/","Best Supporting Actress",1975,0,0,0,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,29,1,0,1,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Godfather: Part III Best Director","Francis Ford Coppola","http://www.imdb.com/title/tt0099674/","The Godfather: Part III","http://www.imdb.com/name/nm0000338/","Best Director",1991,0,12,5,4,13,162,1,0,0,0,0,"December",0,0,0,NA,0,0,1,1,1,66.666062,54,"R",0,52,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Godfather: Part III Best Picture",NA,"http://www.imdb.com/title/tt0099674/","The Godfather: Part III",NA,"Best Picture",1991,0,NA,NA,4,13,162,1,0,0,0,0,"December",0,0,0,NA,0,0,1,1,1,66.666062,54,"R",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"The Godfather: Part III Best Supporting Actor","Andy Garcia","http://www.imdb.com/title/tt0099674/","The Godfather: Part III","http://www.imdb.com/name/nm0000412/","Best Supporting Actor",1991,0,0,0,4,13,162,1,0,0,0,0,"December",0,0,0,NA,0,0,1,1,1,66.666062,54,"R",0,35,0,0,0,0,"Hispanic","Straight","United States",1,0,0,1,0,1,NA
"The Goodbye Girl Best Actor","Richard Dreyfuss","http://www.imdb.com/title/tt0076095/","The Goodbye Girl","http://www.imdb.com/name/nm0000377/","Best Actor",1978,1,0,0,9,9,111,1,1,0,1,0,"November",0,1,0,NA,0,1,0,0,1,102,NA,"PG",0,31,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"The Goodbye Girl Best Actress","Marsha Mason","http://www.imdb.com/title/tt0076095/","The Goodbye Girl","http://www.imdb.com/name/nm0556850/","Best Actress",1978,0,1,0,9,9,111,1,1,0,1,0,"November",0,0,0,NA,0,1,0,0,1,102,NA,"PG",0,36,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"The Goodbye Girl Best Picture",NA,"http://www.imdb.com/title/tt0076095/","The Goodbye Girl",NA,"Best Picture",1978,0,NA,NA,9,9,111,1,1,0,1,0,"November",0,0,0,NA,0,1,0,0,1,102,NA,"PG",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"The Goodbye Girl Best Supporting Actress","Quinn Cummings","http://www.imdb.com/title/tt0076095/","The Goodbye Girl","http://www.imdb.com/name/nm0191944/","Best Supporting Actress",1978,0,0,0,9,9,111,1,1,0,1,0,"November",0,0,0,NA,0,1,0,0,1,102,NA,"PG",0,11,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"The Great Santini Best Actor","Robert Duvall","http://www.imdb.com/title/tt0079239/","The Great Santini","http://www.imdb.com/name/nm0000380/","Best Actor",1981,0,2,0,5,2,115,1,0,0,0,0,"October",0,0,0,NA,0,0,0,0,0,4.702575,NA,"PG",1,50,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Great Santini Best Supporting Actor","Michael O'Keefe","http://www.imdb.com/title/tt0079239/","The Great Santini","http://www.imdb.com/name/nm0001574/","Best Supporting Actor",1981,0,0,0,5,2,115,1,0,0,0,0,"October",0,0,0,NA,0,0,0,0,0,4.702575,NA,"PG",1,26,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Great White Hope Best Actor","James Earl Jones","http://www.imdb.com/title/tt0065797/","The Great White Hope","http://www.imdb.com/name/nm0000469/","Best Actor",1971,0,0,0,2,5,103,1,0,0,1,0,"October",0,0,0,NA,0,0,0,0,0,NA,6,"PG-13",1,40,0,0,1,0,"Black","Straight","United States",0,0,1,1,0,0,NA
"The Great White Hope Best Actress","Jane Alexander","http://www.imdb.com/title/tt0065797/","The Great White Hope","http://www.imdb.com/name/nm0000737/","Best Actress",1971,0,0,0,2,5,103,1,0,0,1,0,"October",0,0,0,NA,0,0,0,0,0,NA,6,"PG-13",1,32,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Green Mile Best Picture",NA,"http://www.imdb.com/title/tt0120689/","The Green Mile",NA,"Best Picture",2000,0,NA,NA,15,23,189,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,1,136.801374,60,"R",1,NA,0,0,1,0,NA,NA,NA,1,NA,NA,NA,NA,1,0
"The Green Mile Best Supporting Actor","Michael Clarke Duncan","http://www.imdb.com/title/tt0120689/","The Green Mile","http://www.imdb.com/name/nm0003817/","Best Supporting Actor",2000,0,0,0,15,23,189,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,1,136.801374,60,"R",1,43,0,0,1,0,"Black","Straight","United States",1,0,1,1,0,1,1
"The Grifters Best Actress","Anjelica Huston","http://www.imdb.com/title/tt0099703/","The Grifters","http://www.imdb.com/name/nm0001378/","Best Actress",1991,0,2,1,13,7,110,1,0,0,0,0,"December",1,0,0,NA,0,1,0,1,0,13.446769,NA,"R",1,40,0,0,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Grifters Best Director","Stephen Frears","http://www.imdb.com/title/tt0099703/","The Grifters","http://www.imdb.com/name/nm0001241/","Best Director",1991,0,0,0,13,7,110,1,0,0,0,0,"December",1,0,0,NA,0,1,0,1,0,13.446769,NA,"R",1,50,0,0,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,NA
"The Grifters Best Supporting Actress","Annette Bening","http://www.imdb.com/title/tt0099703/","The Grifters","http://www.imdb.com/name/nm0000906/","Best Supporting Actress",1991,0,0,0,13,7,110,1,0,0,0,0,"December",1,0,0,NA,0,1,0,1,0,13.446769,NA,"R",1,33,0,0,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Happy Ending Best Actress","Jean Simmons","http://www.imdb.com/title/tt0064405/","The Happy Ending","http://www.imdb.com/name/nm0001739/","Best Actress",1970,0,1,0,3,NA,117,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,41,0,0,0,0,"White","Straight","United States",1,1,0,1,0,NA,NA
"The Heartbreak Kid Best Supporting Actor","Eddie Albert","http://www.imdb.com/title/tt0068687/","The Heartbreak Kid","http://www.imdb.com/name/nm0000734/","Best Supporting Actor",1973,0,1,0,4,5,106,0,1,0,1,0,"December",0,0,0,NA,0,0,0,0,0,36.787257,NA,"R",0,67,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Heartbreak Kid Best Supporting Actress","Jeannie Berlin","http://www.imdb.com/title/tt0068687/","The Heartbreak Kid","http://www.imdb.com/name/nm0075588/","Best Supporting Actress",1973,0,0,0,4,5,106,0,1,0,1,0,"December",0,0,0,NA,0,0,0,0,0,36.787257,NA,"R",0,24,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,NA
"The Help Best Actress","Viola Davis","http://www.imdb.com/title/tt1454029/","The Help","http://www.imdb.com/name/nm0205626/","Best Actress",2012,0,1,0,46,68,146,1,0,0,0,0,"August",0,0,0,1,0,0,0,0,1,169.708112,25,"PG-13",1,47,0,0,1,0,"Black","Straight","United States",0,0,1,1,0,0,1
"The Help Best Picture",NA,"http://www.imdb.com/title/tt1454029/","The Help",NA,"Best Picture",2012,0,NA,NA,46,68,146,1,0,0,0,0,"August",0,0,0,0,0,0,0,0,1,169.708112,25,"PG-13",1,NA,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"The Help Best Supporting Actress","Octavia Spencer","http://www.imdb.com/title/tt1454029/","The Help","http://www.imdb.com/name/nm0818055/","Best Supporting Actress",2012,1,0,0,46,68,146,1,0,0,0,0,"August",0,1,1,1,0,0,0,0,1,169.708112,25,"PG-13",1,42,0,0,1,0,"Black","Straight","United States",0,0,1,1,0,0,1
"The Help Best Supporting Actress","Jessica Chastain","http://www.imdb.com/title/tt1454029/","The Help","http://www.imdb.com/name/nm1567113/","Best Supporting Actress",2012,0,0,0,46,68,146,1,0,0,0,0,"August",0,1,1,1,0,0,0,0,1,169.708112,25,"PG-13",1,35,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,1
"The Hospital Best Actor","George C. Scott","http://www.imdb.com/title/tt0067217/","The Hospital","http://www.imdb.com/name/nm0001715/","Best Actor",1972,0,3,1,6,5,103,1,1,0,0,0,"December",0,0,0,NA,0,1,0,0,0,NA,NA,NA,1,45,0,0,0,1,"White","Straight","United States",1,1,0,1,0,NA,NA
"The Hours Best Actress","Nicole Kidman","http://www.imdb.com/title/tt0274558/","The Hours","http://www.imdb.com/name/nm0000173/","Best Actress",2003,1,1,0,38,71,114,1,0,0,0,0,"December",0,1,1,0,0,1,1,1,1,41.675994,25,"PG-13",1,36,1,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Hours Best Director","Stephen Daldry","http://www.imdb.com/title/tt0274558/","The Hours","http://www.imdb.com/name/nm0197636/","Best Director",2003,0,1,0,38,71,114,1,0,0,0,0,"December",0,0,0,0,0,1,1,1,1,41.675994,25,"PG-13",1,42,1,0,0,0,"White","Bisexual","Great Britain",1,1,0,0,1,0,0
"The Hours Best Picture",NA,"http://www.imdb.com/title/tt0274558/","The Hours",NA,"Best Picture",2003,0,NA,NA,38,71,114,1,0,0,0,0,"December",0,0,1,0,0,1,1,1,1,41.675994,25,"PG-13",1,NA,1,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"The Hours Best Supporting Actor","Ed Harris","http://www.imdb.com/title/tt0274558/","The Hours","http://www.imdb.com/name/nm0000438/","Best Supporting Actor",2003,0,3,0,38,71,114,1,0,0,0,0,"December",0,0,0,0,0,1,1,1,1,41.675994,25,"PG-13",1,53,1,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Hours Best Supporting Actress","Julianne Moore","http://www.imdb.com/title/tt0274558/","The Hours","http://www.imdb.com/name/nm0000194/","Best Supporting Actress",2003,0,2,0,38,71,114,1,0,0,0,0,"December",0,0,0,0,0,1,1,1,1,41.675994,25,"PG-13",1,43,1,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Hurricane Best Actor","Denzel Washington","http://www.imdb.com/title/tt0174856/","The Hurricane","http://www.imdb.com/name/nm0000243/","Best Actor",2000,0,3,1,7,15,146,1,0,1,0,0,"December",1,0,1,0,0,0,0,0,0,50.699241,50,"R",1,46,0,0,1,0,"Black","Straight","United States",1,0,1,1,0,1,0
"The Hurt Locker Best Actor","Jeremy Renner","http://www.imdb.com/title/tt0887912/","The Hurt Locker","http://www.imdb.com/name/nm0719637/","Best Actor",2010,0,0,0,89,57,131,1,0,0,0,0,"June",1,0,0,0,1,1,1,1,1,17.017811,15,"R",0,39,1,1,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"The Hurt Locker Best Director","Kathryn Bigelow","http://www.imdb.com/title/tt0887912/","The Hurt Locker","http://www.imdb.com/name/nm0000941/","Best Director",2010,1,0,0,89,57,131,1,0,0,0,0,"June",1,1,0,0,1,1,1,1,1,17.017811,15,"R",0,59,1,1,0,1,"White","Straight","United States",0,1,0,1,0,1,1
"The Hurt Locker Best Picture",NA,"http://www.imdb.com/title/tt0887912/","The Hurt Locker",NA,"Best Picture",2010,1,NA,NA,89,57,131,1,0,0,0,0,"June",1,1,0,0,1,1,1,1,1,17.017811,15,"R",0,NA,1,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,1,1
"The Impossible Best Actress","Naomi Watts","http://www.imdb.com/title/tt1649419/","The Impossible","http://www.imdb.com/name/nm0915208/","Best Actress",2013,0,1,0,23,40,114,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,19.019882,40,"PG-13",0,45,0,0,0,0,"White","Straight","Australia",1,1,0,0,0,0,0
"The Insider Best Actor","Russell Crowe","http://www.imdb.com/title/tt0140352/","The Insider","http://www.imdb.com/name/nm0000128/","Best Actor",2000,0,0,0,28,34,157,1,0,1,0,0,"November",0,0,0,0,0,1,1,1,1,29.089912,90,"R",1,36,0,0,0,1,"White","Straight","Australia",1,1,0,0,0,1,1
"The Insider Best Director","Michael Mann","http://www.imdb.com/title/tt0140352/","The Insider","http://www.imdb.com/name/nm0000520/","Best Director",2000,0,0,0,28,34,157,1,0,1,0,0,"November",0,0,0,0,0,1,1,1,1,29.089912,90,"R",1,57,0,0,0,1,"White","Straight","United States",1,1,0,1,0,1,0
"The Insider Best Picture",NA,"http://www.imdb.com/title/tt0140352/","The Insider",NA,"Best Picture",2000,0,NA,NA,28,34,157,1,0,1,0,0,"November",0,0,0,0,0,1,1,1,1,29.089912,90,"R",1,NA,0,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,0
"The Iron Lady Best Actress","Meryl Streep","http://www.imdb.com/title/tt1007029/","The Iron Lady","http://www.imdb.com/name/nm0000658/","Best Actress",2012,1,16,2,13,22,105,1,0,1,0,0,"December",0,1,1,0,0,0,0,0,0,30.017992,14,"PG-13",0,63,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Karate Kid Best Supporting Actor","Pat Morita","http://www.imdb.com/title/tt0087538/","The Karate Kid","http://www.imdb.com/name/nm0001552/","Best Supporting Actor",1985,0,0,0,2,2,126,1,0,0,0,1,"June",0,0,0,NA,0,0,0,0,0,90.815558,40,"PG",0,53,0,0,0,0,"Asian","Straight","United States",0,0,0,1,0,0,NA
"The Kids Are All Right Best Actress","Annette Bening","http://www.imdb.com/title/tt0842926/","The Kids Are All Right","http://www.imdb.com/name/nm0000906/","Best Actress",2011,0,3,0,16,66,106,1,1,0,0,0,"July",0,0,0,0,0,1,0,0,1,20.811365,4,"R",0,53,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"The Kids Are All Right Best Picture",NA,"http://www.imdb.com/title/tt0842926/","The Kids Are All Right",NA,"Best Picture",2011,0,NA,NA,16,66,106,1,1,0,0,0,"July",0,0,0,0,0,1,0,0,1,20.811365,4,"R",0,NA,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,1,0
"The Kids Are All Right Best Supporting Actor","Mark Ruffalo","http://www.imdb.com/title/tt0842926/","The Kids Are All Right","http://www.imdb.com/name/nm0749263/","Best Supporting Actor",2011,0,0,0,16,66,106,1,1,0,0,0,"July",0,0,0,0,0,1,0,0,1,20.811365,4,"R",0,44,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,0
"The Killing Fields Best Actor","Sam Waterston","http://www.imdb.com/title/tt0087553/","The Killing Fields","http://www.imdb.com/name/nm0001832/","Best Actor",1985,0,0,0,26,20,141,1,0,1,0,0,"November",0,1,0,NA,0,1,1,1,1,34.700291,NA,"R",0,45,1,0,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Killing Fields Best Director","Roland Joffé","http://www.imdb.com/title/tt0087553/","The Killing Fields","http://www.imdb.com/name/nm0423646/","Best Director",1985,0,NA,NA,26,20,141,1,0,1,0,0,"November",0,0,0,NA,0,1,1,1,1,34.700291,NA,"R",0,40,1,0,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,NA
"The Killing Fields Best Picture",NA,"http://www.imdb.com/title/tt0087553/","The Killing Fields",NA,"Best Picture",1985,0,NA,NA,26,20,141,1,0,1,0,0,"November",0,1,0,NA,0,1,1,1,1,34.700291,NA,"R",0,NA,1,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"The Killing Fields Best Supporting Actor","Haing S. Ngor","http://www.imdb.com/title/tt0087553/","The Killing Fields","http://www.imdb.com/name/nm0628955/","Best Supporting Actor",1985,1,0,0,26,20,141,1,0,1,0,0,"November",0,0,1,NA,0,1,1,1,1,34.700291,NA,"R",0,45,1,0,0,1,"Asian","Straight","Cambodia",1,0,0,0,0,1,NA
"The King's Speech Best Actor","Colin Firth","http://www.imdb.com/title/tt1504320/","The King's Speech","http://www.imdb.com/name/nm0000147/","Best Actor",2011,1,1,0,86,104,118,1,0,1,0,0,"November",1,1,1,1,1,1,1,1,1,135.453143,15,"R",0,51,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,1
"The King's Speech Best Director","Tom Hooper","http://www.imdb.com/title/tt1504320/","The King's Speech","http://www.imdb.com/name/nm0393799/","Best Director",2011,1,0,0,86,104,118,1,0,1,0,0,"November",1,0,0,0,1,1,1,1,1,135.453143,15,"R",0,39,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,1,0
